match_uid,replay_id,gamemode
4890685_1738602876_169_11001_10,10399031224,competitive
4891353_1738545581_626_11001_10,10357922047,custom
4891481_1738537298_261_11001_10,10638620726,custom
4891435_1738541037_635_11001_10,10507423480,quick-play
6713972_1738619579_109_11001_10,10498329229,competitive
4892073_1738592960_1089_11001_10,10466032804,competitive
6713390_1738618127_51_11001_10,10937228371,competitive
6713726_1738691951_35_11001_10,10786423097,competitive
6713513_1738597573_179_11001_10,10237322882,competitive
6713887_1738615139_48_11001_10,10942923379,competitive
6713793_1738610881_88_11001_10,10637318356,competitive
4891303_1738609617_1060_11001_10,10573315209,competitive
4890975_1738614203_400_11001_10,10898923936,competitive
6713398_1738683603_514_11001_10,10769325286,quick-play
4890740_1738682966_154_11001_10,10796722409,quick-play
6713403_1738632134_222_11001_10,10244226915,custom
6713633_1738631213_519_11001_10,10706722240,custom
6713588_1738549937_282_11001_10,10233819065,competitive
6713833_1738554777_1116_11001_10,10795317734,competitive
4891250_1738546562_1057_11001_10,10829221934,competitive
4891020_1738452287_417_11001_10,10185719937,competitive
6713879_1738547830_504_11001_10,10543826170,competitive
4890714_1738453510_650_11001_10,10809913943,competitive
4890711_1738450392_257_11001_10,10589326666,competitive
4890939_1738451347_413_11001_10,10826420044,competitive
4890828_1738448899_395_11001_10,10775015512,competitive
4890656_1738448285_46_11001_10,10336717820,competitive
6714210_1738447570_156_11001_10,10978122572,competitive
6713609_1738445687_41_11001_10,10408621747,competitive
6714160_1738218673_815_11001_10,10846028394,competitive
6714219_1738212750_622_11001_10,10860521976,competitive
4890926_1738221066_1418_11001_10,10768926392,competitive
4890704_1738215814_991_11001_10,10869815596,competitive
6713960_1738217063_323_11001_10,10881821941,competitive
6714390_1738214374_546_11001_10,10167419000,competitive
6713998_1738209632_947_11001_10,10123725143,competitive
6714096_1738208003_111_11001_10,10152232685,competitive
6714247_1738211199_339_11001_10,10733128621,competitive
6714526_1738207071_302_11001_10,10591322364,competitive
4890699_1738205805_894_11001_10,10456717270,competitive
4890746_1738199859_155_11001_10,10504326451,competitive
4890946_1738202742_146_11001_10,10206520874,competitive
4890787_1738200717_31_11001_10,10764126295,competitive
4890878_1737876156_561_11001_10,10552123016,competitive
6713867_1737878242_1585_11001_10,10525924371,competitive
4892651_1738203909_140_11001_10,10205623316,competitive
6714376_1737873620_751_11001_10,10859417823,competitive
4891466_1737874396_1022_11001_10,10670619558,competitive
6711598_1738687286_416_11001_50,5076006375,competitive
6711748_1738686252_281_11001_50,5030607723,competitive
6711387_1738684805_1523_11001_50,50217712387,arcade
6711387_1738684521_1514_11001_50,5088209938,arcade
6711849_1738619951_389_11001_50,5021218371,quick-play
6711448_1738688588_518_11001_50,5076967388,competitive
6713303_1738619670_335_11001_50,5078935156,arcade
6711787_1738689626_237_11001_50,50493510752,competitive
4892610_1738646544_344_11001_10,10335125343,competitive
6697232_1738648689_675_11001_10,10130523814,competitive
6697059_1738576196_998_11001_10,10147211549,arcade
4891303_1738649789_1930_11001_10,10959414305,competitive
6713487_1738636762_362_11001_10,10509521093,custom
6712148_1738508081_116_11001_50,5055579790,competitive
6711539_1738688988_403_11001_50,5023848066,quick-play
6713406_1738575863_5153_11001_10,10489929866,arcade
6714052_1738551898_424_11001_10,10691322896,competitive
6714220_1738635485_31_11001_10,10536017818,custom
6711912_1738534082_1166_11001_50,5055919528,quick-play
6713310_1738438968_24_11001_50,5098957790,competitive
6711755_1738534817_562_11001_50,50575010442,quick-play
6713468_1738634189_400_11001_10,10938525022,custom
6711319_1738509135_162_11001_50,5084448991,competitive
4890650_1738575578_626_11001_10,10775222893,arcade
6697059_1738575292_905_11001_10,10429225788,arcade
6711748_1738445960_262_11001_50,50912110190,arcade
4890970_1738365907_545_11001_10,10182322837,competitive
5664845_1738313584_1358_11001_50,5074937324,arcade
6711719_1738443663_531_11001_50,5070529373,quick-play
6697024_1738552929_216_11001_10,10572221695,competitive
5664866_1738533416_149_11001_50,5021556908,quick-play
4891280_1738319321_931_11001_10,10282420207,competitive
6711341_1738311846_1814_11001_50,50548711406,quick-play
6711391_1738312915_180_11001_50,5049415158,quick-play
6711917_1738266638_85_11001_50,50820414448,arcade
6713687_1738657687_1948_11001_10,10480712325,quick-play
6714244_1738465868_2501_11001_10,10901421779,competitive
6714240_1738656921_653_11001_10,10987426447,quick-play
4891056_1738464359_818_11001_10,10826625296,competitive
6714117_1738634948_730_11001_10,10372130129,quick-play
6713302_1738350365_266_11001_50,5024005712,quick-play
6711822_1738260448_384_11001_50,5019415160,competitive
4890759_1738608040_582_11001_10,10432521077,quick-play
6714200_1738644171_831_11001_10,10880620253,quick-play
6711906_1738257494_117_11001_50,5021216355,competitive
4891233_1738622548_228_11001_10,10930322168,quick-play
4891766_1738553346_202_11001_10,10499032792,competitive
4891738_1738398773_284_11001_10,10759618936,competitive
4891161_1738621200_340_11001_10,10404923127,quick-play
6713347_1738620833_634_11001_10,10851618138,quick-play
6714415_1738553845_382_11001_10,10431327167,custom
4891249_1738397675_737_11001_10,10127125190,competitive
6714078_1738396363_778_11001_10,10425825099,competitive
6713557_1738395538_330_11001_10,10426518594,competitive
6713984_1738527742_129_11001_10,10566625841,competitive
4891007_1738520819_156_11001_10,10963126877,competitive
6714230_1738391992_759_11001_10,10971418474,competitive
4890767_1738393819_166_11001_10,10203318514,competitive
4890722_1738522928_232_11001_10,10270121786,competitive
4891416_1738528894_90_11001_10,10789423862,competitive
6713433_1738525230_303_11001_10,10489226027,competitive
4891090_1738519319_101_11001_10,10314217473,competitive
6713860_1738524368_328_11001_10,10573527393,competitive
4891188_1738521977_121_11001_10,10842324567,competitive
6713463_1738392882_1120_11001_10,10785523369,competitive
6713723_1738523557_406_11001_10,10974512451,competitive
6714378_1738394775_399_11001_10,10221423136,competitive
6713894_1738517633_84_11001_10,10155225434,competitive
6713356_1738643695_29_11001_10,10596823077,competitive
6713480_1738388519_787_11001_10,10544121797,competitive
4892053_1738390820_546_11001_10,10821019643,competitive
4891010_1738387523_426_11001_10,10693520970,competitive
6713772_1738385977_473_11001_10,10365620931,competitive
4891044_1738384934_843_11001_10,10197820438,competitive
6711323_1738634098_793_11001_50,5062056728,competitive
6713716_1738635217_839_11001_10,10281824415,competitive
6714933_1738638261_388_11001_10,10247831119,competitive
6714231_1738562755_1025_11001_10,10176323220,competitive
6712156_1738633323_622_11001_50,5023145739,competitive
6713906_1738390103_690_11001_10,10972819431,competitive
6713635_1738516618_352_11001_10,10389427349,competitive
4891190_1738642629_850_11001_10,10169523181,competitive
6712162_1738639667_674_11001_50,5014479209,competitive
6713494_1738561480_1148_11001_10,10747822912,competitive
6714242_1738450749_144_11001_10,10404422173,competitive
6713813_1738560213_579_11001_10,10103320521,competitive
4890994_1738384105_346_11001_10,10973514591,arcade
6715339_1738384456_2487_11001_10,10830227781,arcade
4890951_1738444098_130_11001_10,10859113340,competitive
4891679_1738383348_333_11001_10,10438017777,arcade
4890910_1738443022_427_11001_10,10103415761,competitive
6714304_1738383744_613_11001_10,10342226966,arcade
6713978_1738558800_541_11001_10,10597720095,competitive
4890855_1738424925_55_11001_10,10527818620,competitive
6713911_1738442261_140_11001_10,10225421050,competitive
6712156_1738556021_1847_11001_50,5090574781,competitive
6713285_1738635500_640_11001_50,5092859888,competitive
6714485_1738557810_268_11001_10,10421523267,competitive
6711675_1738631062_909_11001_50,5067657432,competitive
6713966_1738556830_1241_11001_10,10751317889,competitive
6713622_1738629483_793_11001_10,10944917496,competitive
6712159_1738634377_593_11001_50,50316112098,competitive
6711723_1738691173_179_11001_50,5059603130,competitive
6711538_1738689522_239_11001_50,5076967793,competitive
6712003_1738633056_721_11001_50,5067309709,competitive
6711584_1738627713_347_11001_50,50314710314,competitive
6712003_1738623623_514_11001_50,5018748427,competitive
6711679_1738621497_806_11001_50,5029037740,competitive
6697390_1738655373_122_11001_10,10423326176,competitive
4860100_1738651376_16_11001_30,3093365794,competitive
6711372_1738652734_77_11001_50,5089065921,competitive
6712158_1738645717_846_11001_50,5069426847,competitive
5664793_1738657999_329_11001_50,5049215120,competitive
6711580_1738616153_780_11001_50,5093445317,competitive
4859960_1738585554_197_11001_30,30867512939,competitive
6711881_1738618929_398_11001_50,5066265186,competitive
6711328_1738614040_86_11001_50,5020059342,competitive
6711445_1738610489_116_11001_50,5077174239,competitive
5664928_1738648952_391_11001_50,50634311453,competitive
6711427_1738611454_864_11001_50,5067719660,competitive
5664806_1738580951_226_11001_50,5092229378,competitive
6711432_1738609144_15_11001_50,5017719240,competitive
4860138_1738582704_259_11001_30,3039934714,competitive
6697529_1738657667_352_11001_10,10190016524,competitive
6714155_1738658539_1522_11001_10,10353128937,competitive
4891046_1738661194_1178_11001_10,10638530507,competitive
6713319_1738620065_146_11001_50,5029037521,competitive
6711398_1738612479_89_11001_50,5033465511,competitive
4860080_1738647574_7_11001_30,3046852621,competitive
4890630_1738654925_692_11001_10,10856827644,competitive
6714098_1738652044_384_11001_10,10254519680,competitive
4891771_1738656303_741_11001_10,10245420353,competitive
6713683_1738653299_1493_11001_10,10390326918,competitive
4890714_1738649605_1088_11001_10,10397226204,competitive
4891449_1738647068_281_11001_10,10389515349,competitive
4859934_1738573280_323_11001_30,3025833710,competitive
6714109_1738648487_307_11001_10,10164519756,competitive
4859980_1738578549_310_11001_30,3088368564,competitive
4860127_1738571766_60_11001_30,3074883544,competitive
6697334_1738570142_1047_11001_10,10299528816,competitive
4860140_1738577192_96_11001_30,3014111296,competitive
6697103_1738568656_525_11001_10,10416721672,competitive
6711373_1738565038_17_11001_50,50858310894,competitive
6713776_1738208425_788_11001_10,10553725053,competitive
6711361_1738562488_114_11001_50,5054517831,competitive
6713658_1738613124_103_11001_10,10917220646,competitive
4890633_1738643639_31_11001_10,10632725237,competitive
6713366_1738612289_188_11001_10,10413825962,competitive
6697519_1738558685_158_11001_10,10165120709,competitive
6711930_1738560247_628_11001_50,5081674380,competitive
6711574_1738690474_434_11001_50,5059603021,custom
4890948_1738645855_1205_11001_10,10259929701,competitive
6711499_1738688416_256_11001_50,5030274895,competitive
6711699_1738436450_402_11001_50,50996811257,competitive
6711388_1738434848_223_11001_50,50908411609,competitive
6711419_1738428087_15_11001_50,5075618641,competitive
6711468_1738433411_124_11001_50,5036165523,competitive
6712049_1738429981_207_11001_50,5077569844,competitive
6711725_1738418880_237_11001_50,5091699518,competitive
6711627_1738420828_234_11001_50,5092495638,competitive
6711532_1738431421_197_11001_50,5046388095,competitive
6697231_1738574450_672_11001_10,10652523929,quick-play
6697300_1738575984_731_11001_10,10545824383,quick-play
6697264_1738573030_1665_11001_10,10461620368,quick-play
6697275_1738575272_428_11001_10,10489929336,quick-play
6697245_1738572536_628_11001_10,10948122029,quick-play
6697304_1738571208_1114_11001_10,10647826861,quick-play
6696989_1738573860_180_11001_10,10614120142,quick-play
6697256_1738571931_1506_11001_10,10130423119,quick-play
6711404_1738416199_228_11001_50,50818611269,competitive
6697216_1738569975_803_11001_10,10889521770,quick-play
6711853_1738415418_168_11001_50,5017646390,competitive
6697387_1738569229_1034_11001_10,10352311242,quick-play
6711496_1738414264_71_11001_50,5079127493,competitive
5664817_1738417378_129_11001_50,50558110302,competitive
6711495_1738410157_362_11001_50,5097498535,quick-play
6711587_1738408298_189_11001_50,5059936660,quick-play
6711514_1738406925_268_11001_50,5040036512,quick-play
6711629_1738407743_153_11001_50,50925011629,quick-play
4874327_1738566413_107_11001_30,3046955219,quick-play
6711444_1738406423_293_11001_50,5061079166,quick-play
6697237_1738568793_1756_11001_10,10861621770,quick-play
4874279_1738567661_69_11001_30,3035255525,quick-play
6713865_1738564292_536_11001_10,10310724836,quick-play
6713514_1738563629_1033_11001_10,10804724907,quick-play
4874350_1738567096_12_11001_30,3014924627,quick-play
6714410_1738562192_625_11001_10,10518324146,quick-play
6713408_1738562877_664_11001_10,10626322475,quick-play
6714332_1738561613_933_11001_10,10554616982,quick-play
6714538_1738565088_3771_11001_10,10410628555,quick-play
4859937_1738576554_14_11001_30,3065754310,competitive
4890683_1738668033_375_11001_10,10646325042,competitive
4891604_1738665737_668_11001_10,10809421980,competitive
4890699_1738578092_2048_11001_10,10237721604,competitive
6713386_1738573052_95_11001_10,10963024035,competitive
4890659_1738663197_75_11001_10,10548219090,competitive
6713917_1738570907_460_11001_10,10160230685,competitive
4891416_1738546878_558_11001_10,10959819076,competitive
4891612_1738570116_699_11001_10,10923720459,competitive
4892126_1738305950_522_11001_10,10748819024,competitive
6711504_1738680210_452_11001_50,5079187097,quick-play
